insertId,labels.execution_id,labels.instance_id,logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
63f551cd000788077c907b4c,fcutct2t8pb1,00c61b117c5d64116cd615df1efd1e048bd8a5f5ee5fce0856ceb1d589d22242a9667a7a3e076a6316198b9c397f7ff9d8c1ddd80ee6369ee164,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.554753297Z,,helloWorld,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:7:11
    at cloudFunction (/workspace/node_modules/firebase-functions/lib/v1/providers/https.js:51:16)
    at /layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/function_wrappers.js:101:17
    at processTicksAndRejections (node:internal/process/task_queues:78:11)",2023-02-21T23:20:45.493575Z,projects/blidd-experiments/traces/7b2107a4bfb5e38d0e015c62e95f64aa
ci19dlf13ekr1,zghe6hgdicdk,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.588372783Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.492707416Z,projects/blidd-experiments/traces/3c29d31d8dbf6e495f3989e926933702
h7mae1fg54uan,k6cy46w0yrkn,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.508018986Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 57 ms, finished with status: 'crash'",2023-02-21T23:20:45.483521536Z,projects/blidd-experiments/traces/898377660467b2e450ba96b056cc15ce
h7mae1fg54uam,k6cy46w0yrkn,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.508018986Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.425615749Z,projects/blidd-experiments/traces/898377660467b2e450ba96b056cc15ce
63f551cd000638529f7ef193,2302dy94y47v,00c61b117c3c8cf0e03c3e5c1ab130794e4fad0a1d2066fd2055ea22c0ed46f36f5cae7d661f0e57c4b52eaf6c33a9f5022ed5af4f706b66a2ee,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.465137028Z,,helloWorld,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:7:11
    at cloudFunction (/workspace/node_modules/firebase-functions/lib/v1/providers/https.js:51:16)
    at /layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/function_wrappers.js:101:17
    at processTicksAndRejections (node:internal/process/task_queues:78:11)",2023-02-21T23:20:45.407634Z,projects/blidd-experiments/traces/c3bcf68c43fa4ed78dfce99e07c11d02
1awmbsqfeyqf1t,5ve26ktkdfce,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.707072039Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 152 ms, finished with status: 'crash'",2023-02-21T23:20:45.384340556Z,projects/blidd-experiments/traces/a3d46c89a741841d6283b727477bcf1b
1plnq72feujp62,p5f2oxfhci8v,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.554753297Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 67 ms, finished with status: 'crash'",2023-02-21T23:20:45.371343456Z,projects/blidd-experiments/traces/50ddda6f2002f6899ec0d88e84bade6a
1jrw9ttegzod0,opo8hqrpw9ad,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.502022260Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 124 ms, finished with status: 'crash'",2023-02-21T23:20:45.348452716Z,projects/blidd-experiments/traces/39fd0ff540ccd907e5323aae4de99f66
ibc2u3egu5wl,2302dy94y47v,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.465137028Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1194 ms, finished with status: 'crash'",2023-02-21T23:20:45.326187049Z,projects/blidd-experiments/traces/c3bcf68c43fa4ed78dfce99e07c11d02
1plnq72feujp61,p5f2oxfhci8v,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.554753297Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.304024934Z,projects/blidd-experiments/traces/50ddda6f2002f6899ec0d88e84bade6a
143lucf7nazfv,ag13t2iwqbvd,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.573623471Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 33 ms, finished with status: 'crash'",2023-02-21T23:20:45.284709411Z,projects/blidd-experiments/traces/61f2db201c9515a20009fd75036ce287
3mbtq2e2oobs,xxfpcn3a1z0h,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.377330004Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 52 ms, finished with status: 'crash'",2023-02-21T23:20:45.273224846Z,projects/blidd-experiments/traces/0fc65ba35fa9fc908cb62d18d7f4355d
63f551cd00041ac937fc6bd7,uckera8pwrgg,00c61b117c8ce721df1fffc96c7c607f91611ea07260093785787b664ed75659929f3c22d49cdaa94abbd306fc7be582d0593073add0e6ae2288,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.541745951Z,,helloWorld,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:7:11
    at cloudFunction (/workspace/node_modules/firebase-functions/lib/v1/providers/https.js:51:16)
    at /layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/function_wrappers.js:101:17
    at processTicksAndRejections (node:internal/process/task_queues:78:11)",2023-02-21T23:20:45.269001Z,projects/blidd-experiments/traces/a5f29962fc3523d49547e7622a7ae742
1plnq72feujp60,fcutct2t8pb1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.554753297Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 51 ms, finished with status: 'crash'",2023-02-21T23:20:45.257219482Z,projects/blidd-experiments/traces/7b2107a4bfb5e38d0e015c62e95f64aa
143lucf7nazfu,ag13t2iwqbvd,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.573623471Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.250749138Z,projects/blidd-experiments/traces/61f2db201c9515a20009fd75036ce287
63f551cd0003ac672173dbce,v793upzrg5vn,00c61b117c1e2ed1a3396c9beed9dd7917de41a7d9e0431f07bade548fa52c4c524ab885e64dc29c6dc0b7f60255ad4f6e6a960a2e2034bd315c,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.502022260Z,,helloWorld,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:7:11
    at cloudFunction (/workspace/node_modules/firebase-functions/lib/v1/providers/https.js:51:16)
    at /layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/function_wrappers.js:101:17
    at processTicksAndRejections (node:internal/process/task_queues:78:11)",2023-02-21T23:20:45.240743Z,projects/blidd-experiments/traces/57e0e863436af11b02a713814cd50715
3mbtq2e2oobr,5ve26ktkdfce,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.377330004Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.232167347Z,projects/blidd-experiments/traces/a3d46c89a741841d6283b727477bcf1b
1jrw9ttegzocz,opo8hqrpw9ad,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.502022260Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.223965133Z,projects/blidd-experiments/traces/39fd0ff540ccd907e5323aae4de99f66
3mbtq2e2oobq,xxfpcn3a1z0h,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.377330004Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.220333010Z,projects/blidd-experiments/traces/0fc65ba35fa9fc908cb62d18d7f4355d
1g60c1gfg8rv3o,fcutct2t8pb1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.224852785Z,,helloWorld,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T23:20:45.205384447Z,projects/blidd-experiments/traces/7b2107a4bfb5e38d0e015c62e95f64aa
63f551cd00020a59fae69b7f,t8jcwvbjlxm0,00c61b117c7b733d1e930b682b4e28d626e9db3f589417bdd61c656dea7f269bc44d95808c5b9090dedf3132445e8a7b9e2a4edd89a878d2b1,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T23:20:45.243261313Z,,helloWorld,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:7:11
    at cloudFunction (/workspace/node_modules/firebase-functions/lib/v1/providers/https.js:51:16)
    at /layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/function_wrappers.js:101:17
    at processTicksAndRejections (node:internal/process/task_queues:78:11)",2023-02-21T23:20:45.133721Z,projects/blidd-experiments/traces/4dfbbb08952ec250dd83c3f5af80984e
