insertId,labels.execution_id,labels.instance_id,logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
l3g66vdif67,6sk3nczrekfn,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:34.022651085Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T17:12:33.719572530Z,projects/blidd-experiments/traces/5396edf5abe7bc33f6f6dffabee76b93
63f4fb8000053330ac0e595f,0aodiqzvqctj,00c61b117c3a6f19bfbce51bc6a354d4c8419dad4ae9578224b9f529a8d1162f51c6858c2e93d9dd4cfad566d808dbec4c0cebe31f8f1d085f02,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.599118310Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:32.340784Z,projects/blidd-experiments/traces/8b8bd1061f90ebe2b27349c9182819fa
63f4fb80000505b5d8c09b69,80xb3q4a5yr9,00c61b117cfbbc65dd3de4dbdddd39ab20d7bd43d0b0cc7f27adb0ae794ef0e12169b899b7d3d04004b017203beafd12627b603f7d42c0ca861a,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.569978422Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:32.329141Z,projects/blidd-experiments/traces/c1601d2c7be1f5f9601b773c55e748f9
63f4fb800004e84a46b8ba41,um5etmysloy9,00c61b117c224f833aacb68a4628cd1e7d755c27ecd8d0e585a13db60435235dcfa859bd617b7536c646eb9409689a6b052acf3d9d5dd98bc2e0,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.524863502Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:32.321610Z,projects/blidd-experiments/traces/6743af094d69ddfe23afdace5d5ddc4e
ibgezff6erxef,xadslymmwcmo,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.234917875Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T17:12:32.174151500Z,projects/blidd-experiments/traces/ab73a2bd9f77a7f14678e4d1094cf46c
63f4fb8000022ec370b0e2c1,t15eu0eq6gl1,00c61b117c10a0d85f440fc76ad247c3dc91df3054608d4a774e9b8eb9f137ddb78c641f4157ec2c6fcacd4aa25e44a0d77f13f002a5993c01e3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.234917875Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:32.143043Z,projects/blidd-experiments/traces/ced6d4dd67bcf67bbf119c46579c6486
1p23pi2fe0sgb2,um5etmysloy9,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.191514274Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3629 ms, finished with status: 'crash'",2023-02-21T17:12:32.142735811Z,projects/blidd-experiments/traces/6743af094d69ddfe23afdace5d5ddc4e
63f4fb800001a2aa73eb8be6,c10ykx2g7paq,00c61b117cbb13941ff2f02e2751f9d63cd104022af5b1aade16612a69008811c700817723cd8c0bf4102c20579d2db7efddf5a70d03d1b4905196,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.334138677Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:32.107178Z,projects/blidd-experiments/traces/c5be815b9018ebee58e19e052ed6c62c
1rtrttyfdsz6st,0aodiqzvqctj,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.266453451Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4217 ms, finished with status: 'crash'",2023-02-21T17:12:32.065197704Z,projects/blidd-experiments/traces/8b8bd1061f90ebe2b27349c9182819fa
1u1gj8pfdy8b8d,80xb3q4a5yr9,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.240566748Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3830 ms, finished with status: 'crash'",2023-02-21T17:12:32.040054264Z,projects/blidd-experiments/traces/c1601d2c7be1f5f9601b773c55e748f9
